filename,title,date,year,month,day
2011-04-30-DasPhänomenStuttgart21Das.txt,DasPhänomenStuttgart21Das.txt,2011-04-30,2011,04,30
2011-04-30-DasSpaßkraftwerkDerSchnell.txt,DasSpaßkraftwerkDerSchnell.txt,2011-04-30,2011,04,30
2011-05-10-KernschmelzeinSekundenbrucht.txt,KernschmelzeinSekundenbrucht.txt,2011-05-10,2011,05,10
2011-06-07-GanzDeutschlandwieStuttgart.txt,GanzDeutschlandwieStuttgart.txt,2011-06-07,2011,06,07
2011-06-08-EinigungwargesternKaumist.txt,EinigungwargesternKaumist.txt,2011-06-08,2011,06,08
2011-06-10-ReststrommengenundEigentumsa.txt,ReststrommengenundEigentumsa.txt,2011-06-10,2011,06,10
2011-06-14-AnsteckendnatürlichAnitaSt.txt,AnsteckendnatürlichAnitaSt.txt,2011-06-14,2011,06,14
2011-06-21-NeuerTraumvomSchnellenBrüt.txt,NeuerTraumvomSchnellenBrüt.txt,2011-06-21,2011,06,21
2011-06-24-DerBauzaunmuseumsreifGift.txt,DerBauzaunmuseumsreifGift.txt,2011-06-24,2011,06,24
2011-06-24-HeuteinderSZ.txt,HeuteinderSZ.txt,2011-06-24,2011,06,24
2011-06-24-NukleareParagraphenBauersfr.txt,NukleareParagraphenBauersfr.txt,2011-06-24,2011,06,24
2011-06-27-DerletzteAufstandDieAnti.txt,DerletzteAufstandDieAnti.txt,2011-06-27,2011,06,27
2011-06-27-MitletzterLeidenschaftDie.txt,MitletzterLeidenschaftDie.txt,2011-06-27,2011,06,27
2011-07-01-DasEndedesFortschritts.txt,DasEndedesFortschritts.txt,2011-07-01,2011,07,01
2011-07-01-FeuerundAscheDieAntiAtom.txt,FeuerundAscheDieAntiAtom.txt,2011-07-01,2011,07,01
2011-07-01-StaatsBewegungVon.txt,StaatsBewegungVon.txt,2011-07-01,2011,07,01
2011-08-10-KretschmannNureinWunderk.txt,KretschmannNureinWunderk.txt,2011-08-10,2011,08,10
2011-08-10-KretschmannerwartetBaudesB.txt,KretschmannerwartetBaudesB.txt,2011-08-10,2011,08,10
2011-10-01-DemFeindbildverpflichtetDi.txt,DemFeindbildverpflichtetDi.txt,2011-10-01,2011,10,01
2011-10-19-EinsamerDemonstrantLudwigL.txt,EinsamerDemonstrantLudwigL.txt,2011-10-19,2011,10,19
2011-10-31-CSUtrauertumKarlHillermeie.txt,CSUtrauertumKarlHillermeie.txt,2011-10-31,2011,10,31
2011-10-31-KarlHillermeiergestorben.txt,KarlHillermeiergestorben.txt,2011-10-31,2011,10,31
2011-10-31-LuftballonsstattLuftwaffeN.txt,LuftballonsstattLuftwaffeN.txt,2011-10-31,2011,10,31
2011-12-03-BadengegenWürttembergDie.txt,BadengegenWürttembergDie.txt,2011-12-03,2011,12,03
2011-12-24-LieberSeppStemmeisen.txt,LieberSeppStemmeisen.txt,2011-12-24,2011,12,24
2011-12-24-Weihnachtskartendiewirgern.txt,Weihnachtskartendiewirgern.txt,2011-12-24,2011,12,24
2012-01-14-DieDemonstrationfrisstihre.txt,DieDemonstrationfrisstihre.txt,2012-01-14,2012,01,14
2012-01-17-VomPlatzenderBlosnDieBie.txt,VomPlatzenderBlosnDieBie.txt,2012-01-17,2012,01,17
2012-02-21-UndniemandwasmecktBayern.txt,UndniemandwasmecktBayern.txt,2012-02-21,2012,02,21
2012-04-11-FeststehtgarnichtsZurBer.txt,FeststehtgarnichtsZurBer.txt,2012-04-11,2012,04,11
2012-08-29-MÜNCHNERMOMENTETotgesagtel.txt,MÜNCHNERMOMENTETotgesagtel.txt,2012-08-29,2012,08,29
2012-08-30-EinlangerWegDerRückbauvo.txt,EinlangerWegDerRückbauvo.txt,2012-08-30,2012,08,30
2012-09-17-AbschaltenlöstkeinProblem.txt,AbschaltenlöstkeinProblem.txt,2012-09-17,2012,09,17
2013-01-10-BerlinwieWackersdorfoderTr.txt,BerlinwieWackersdorfoderTr.txt,2013-01-10,2013,01,10
2013-02-23-S7PLANFESTSTELLUNGVerhinder.txt,S7PLANFESTSTELLUNGVerhinder.txt,2013-02-23,2013,02,23
2013-03-15-UnterDruckGrünenPolitiker.txt,UnterDruckGrünenPolitiker.txt,2013-03-15,2013,03,15
2013-03-21-ElsässischeLektionen.txt,ElsässischeLektionen.txt,2013-03-21,2013,03,21
2013-04-11-ENDLAGERSUCHEExperimentOffe.txt,ENDLAGERSUCHEExperimentOffe.txt,2013-04-11,2013,04,11
2013-04-12-EndlagersuchealsReifeprüfung.txt,EndlagersuchealsReifeprüfung.txt,2013-04-12,2013,04,12
2013-04-25-BrüterzuFlugbahnen.txt,BrüterzuFlugbahnen.txt,2013-04-25,2013,04,25
2013-05-21-DiedeutscheZweifelsfrage.txt,DiedeutscheZweifelsfrage.txt,2013-05-21,2013,05,21
2013-06-04-TäuschendeAtomenthusiasten.txt,TäuschendeAtomenthusiasten.txt,2013-06-04,2013,06,04
2013-06-18-AusbauaufAbrufSPDGrüneu.txt,AusbauaufAbrufSPDGrüneu.txt,2013-06-18,2013,06,18
2013-06-25-WarmumsHerzAchTollwood.txt,WarmumsHerzAchTollwood.txt,2013-06-25,2013,06,25
2013-07-31-DieSacheistunerfreulichwi.txt,DieSacheistunerfreulichwi.txt,2013-07-31,2013,07,31
2013-08-10-MENSCHENWIRTSCHAFTNeueAu.txt,MENSCHENWIRTSCHAFTNeueAu.txt,2013-08-10,2013,08,10
2013-08-20-UnerschöpflichesFüllhorn.txt,UnerschöpflichesFüllhorn.txt,2013-08-20,2013,08,20
2013-11-11-WIRTSCHAFTSBÜCHERKritischeM.txt,WIRTSCHAFTSBÜCHERKritischeM.txt,2013-11-11,2013,11,11
2013-11-30-ParteitagderPiratenThorste.txt,ParteitagderPiratenThorste.txt,2013-11-30,2013,11,30
2014-01-06-MitdemMutzurWahrheitDie.txt,MitdemMutzurWahrheitDie.txt,2014-01-06,2014,01,06
2014-03-05-AufstandderMooswaldindianer.txt,AufstandderMooswaldindianer.txt,2014-03-05,2014,03,05
2014-03-29-BayernswohlältesterKommunal.txt,BayernswohlältesterKommunal.txt,2014-03-29,2014,03,29
2014-05-12-AusstiegausderAtomkraft.txt,AusstiegausderAtomkraft.txt,2014-05-12,2014,05,12
2014-05-13-PokernamAbgrundDieGewinne.txt,PokernamAbgrundDieGewinne.txt,2014-05-13,2014,05,13
2014-05-15-WirsteigerndasBruttoGlücks.txt,WirsteigerndasBruttoGlücks.txt,2014-05-15,2014,05,15
2014-06-06-DerKugelhaufenvonJülich.txt,DerKugelhaufenvonJülich.txt,2014-06-06,2014,06,06
2014-07-01-Wirmüssenendlichaufhören.txt,Wirmüssenendlichaufhören.txt,2014-07-01,2014,07,01
2014-09-24-CoolaberanspruchsvollKrim.txt,CoolaberanspruchsvollKrim.txt,2014-09-24,2014,09,24
2014-10-27-OberpfalzEineStadtkdmpft.txt,OberpfalzEineStadtkdmpft.txt,2014-10-27,2014,10,27
2014-10-27-WasserkriegDerEdekaKonzern.txt,WasserkriegDerEdekaKonzern.txt,2014-10-27,2014,10,27
2014-12-27-KumpelKarpfenBierundRevo.txt,KumpelKarpfenBierundRevo.txt,2014-12-27,2014,12,27
2015-01-27-PoesiedesDialektsTradition.txt,PoesiedesDialektsTradition.txt,2015-01-27,2015,01,27
2015-02-05-MITTENINGRASBRUNNAlleshal.txt,MITTENINGRASBRUNNAlleshal.txt,2015-02-05,2015,02,05
2015-06-27-FrauWolkeMitteninDeutschl.txt,FrauWolkeMitteninDeutschl.txt,2015-06-27,2015,06,27
2015-07-07-Ichhabeunterschätztwiev.txt,Ichhabeunterschätztwiev.txt,2015-07-07,2015,07,07
2015-08-08-TOP3Top3Großprojektemit.txt,TOP3Top3Großprojektemit.txt,2015-08-08,2015,08,08
2015-08-31-FRANZJOSEFSTRAUSSBayernüb.txt,FRANZJOSEFSTRAUSSBayernüb.txt,2015-08-31,2015,08,31
2015-09-05-LobundPreisfürdenImperato.txt,LobundPreisfürdenImperato.txt,2015-09-05,2015,09,05
2015-09-22-JagdaufdieBlutsaugerImRi.txt,JagdaufdieBlutsaugerImRi.txt,2015-09-22,2015,09,22
2015-09-28-PolitischesVolksmusikkabarett.txt,PolitischesVolksmusikkabarett.txt,2015-09-28,2015,09,28
2015-10-15-KINOTIPPS.txt,KINOTIPPS.txt,2015-10-15,2015,10,15
2015-11-06-FraktionschefWieHofreiter.txt,FraktionschefWieHofreiter.txt,2015-11-06,2015,11,06
2015-11-07-INLANDHofreiterwilleswiss.txt,INLANDHofreiterwilleswiss.txt,2015-11-07,2015,11,07
2015-12-24-Ostwindbautdas500Windrad.txt,Ostwindbautdas500Windrad.txt,2015-12-24,2015,12,24
2016-02-06-DerWackereHansSchuiererha.txt,DerWackereHansSchuiererha.txt,2016-02-06,2016,02,06
2016-04-26-BegehrteJodtablettenWieMen.txt,BegehrteJodtablettenWieMen.txt,2016-04-26,2016,04,26
2016-06-18-ViergegenKiKInPakistanbr.txt,ViergegenKiKInPakistanbr.txt,2016-06-18,2016,06,18
2016-07-02-GemeinsamerTriumphDieProte.txt,GemeinsamerTriumphDieProte.txt,2016-07-02,2016,07,02
2016-07-02-WeißblaueGeologieBayernsK.txt,WeißblaueGeologieBayernsK.txt,2016-07-02,2016,07,02
2016-07-26-MITTENINFÜRSTENFELDBRUCKAb.txt,MITTENINFÜRSTENFELDBRUCKAb.txt,2016-07-26,2016,07,26
2016-09-10-DreiFarbenGrünVielfaltund.txt,DreiFarbenGrünVielfaltund.txt,2016-09-10,2016,09,10
2016-10-31-VollaufdenSenderFinanzmin.txt,VollaufdenSenderFinanzmin.txt,2016-10-31,2016,10,31
2016-11-23-SpaßamKnöpfchendrehenDiete.txt,SpaßamKnöpfchendrehenDiete.txt,2016-11-23,2016,11,23
2017-04-04-DerholdenKunstverfallenHe.txt,DerholdenKunstverfallenHe.txt,2017-04-04,2017,04,04
2017-04-11-WiederWiderstandJetztwerde.txt,WiederWiderstandJetztwerde.txt,2017-04-11,2017,04,11
2017-06-18-VersteigerungKeinerwillL.txt,VersteigerungKeinerwillL.txt,2017-06-18,2017,06,18
2017-08-25-ZurückamZaunDieWiederaufa.txt,ZurückamZaunDieWiederaufa.txt,2017-08-25,2017,08,25
2017-09-02-DerWAAhnsinngehtweiterDer.txt,DerWAAhnsinngehtweiterDer.txt,2017-09-02,2017,09,02
2017-09-16-HannesGräbnerSPDFürsozia.txt,HannesGräbnerSPDFürsozia.txt,2017-09-16,2017,09,16
2017-09-18-MitallerMachtEineARDDoku.txt,MitallerMachtEineARDDoku.txt,2017-09-18,2017,09,18
2017-09-30-ReliquiendesFreistaatsEin.txt,ReliquiendesFreistaatsEin.txt,2017-09-30,2017,09,30
2017-11-03-KuriosesausderNischeAufd.txt,KuriosesausderNischeAufd.txt,2017-11-03,2017,11,03
2018-01-08-DieWiderspenstigenIneinem.txt,DieWiderspenstigenIneinem.txt,2018-01-08,2018,01,08
2018-01-19-MÜNCHNERMOMENTEWeezeistwe.txt,MÜNCHNERMOMENTEWeezeistwe.txt,2018-01-19,2018,01,19
2018-02-08-AusblickmitParkhausInvesti.txt,AusblickmitParkhausInvesti.txt,2018-02-08,2018,02,08
2018-02-28-Wersolldasnurkontrollieren.txt,Wersolldasnurkontrollieren.txt,2018-02-28,2018,02,28
2018-03-03-FreiheitbiszuletztAchimBe.txt,FreiheitbiszuletztAchimBe.txt,2018-03-03,2018,03,03
2018-03-13-WerwilldafürhaftenDieRi.txt,WerwilldafürhaftenDieRi.txt,2018-03-13,2018,03,13
2018-03-20-BierundBarrikadenDieRevol.txt,BierundBarrikadenDieRevol.txt,2018-03-20,2018,03,20
2018-04-26-AlsderDackelKrähenfüßevert.txt,AlsderDackelKrähenfüßevert.txt,2018-04-26,2018,04,26
2018-05-02-WieimHimmelsoaufErdenS.txt,WieimHimmelsoaufErdenS.txt,2018-05-02,2018,05,02
2018-05-12-DasWackersdorfGefühlDerPr.txt,DasWackersdorfGefühlDerPr.txt,2018-05-12,2018,05,12
2018-06-28-Wackersdorf.txt,Wackersdorf.txt,2018-06-28,2018,06,28
2018-07-23-AufstandderMutbürgerZigtau.txt,AufstandderMutbürgerZigtau.txt,2018-07-23,2018,07,23
2018-07-23-MünchnerFreiheitBayernneig.txt,MünchnerFreiheitBayernneig.txt,2018-07-23,2018,07,23
2018-08-29-PROTESTGEGENBRAUNKOHLERWE.txt,PROTESTGEGENBRAUNKOHLERWE.txt,2018-08-29,2018,08,29
2018-09-03-ImWaldderWidersprüche.txt,ImWaldderWidersprüche.txt,2018-09-03,2018,09,03
2018-09-07-60x135ZentimeterProtest.txt,x135ZentimeterProtest.txt,2018-09-07,2018,09,0760
2018-09-12-RevierderbyNirgendwoaufdem.txt,RevierderbyNirgendwoaufdem.txt,2018-09-12,2018,09,12
2018-09-14-LärmindenWipfelnImHambac.txt,LärmindenWipfelnImHambac.txt,2018-09-14,2018,09,14
2018-09-15-WackersdorfohneWackersdorf.txt,WackersdorfohneWackersdorf.txt,2018-09-15,2018,09,15
2018-09-19-EinZeugnisgroßerÜberhebli.txt,EinZeugnisgroßerÜberhebli.txt,2018-09-19,2018,09,19
2018-09-20-FilmstartsderWocheWelcheF.txt,FilmstartsderWocheWelcheF.txt,2018-09-20,2018,09,20
2018-09-20-HEUTE.txt,HEUTE.txt,2018-09-20,2018,09,20
2018-09-20-SpaltprozesseTrifftinsTief.txt,SpaltprozesseTrifftinsTief.txt,2018-09-20,2018,09,20
2018-09-20-WEITEREBRIEFE.txt,WEITEREBRIEFE.txt,2018-09-20,2018,09,20
2018-09-22-FILMTIPPDESTAGESAufstandi.txt,FILMTIPPDESTAGESAufstandi.txt,2018-09-22,2018,09,22
2018-09-22-TiefverwurzeltImHambacher.txt,TiefverwurzeltImHambacher.txt,2018-09-22,2018,09,22
2018-09-26-WackersdorfFilmimDorfenerK.txt,WackersdorfFilmimDorfenerK.txt,2018-09-26,2018,09,26
2018-09-30-PrantlsBlickVonWackersdorf.txt,PrantlsBlickVonWackersdorf.txt,2018-09-30,2018,09,30
2018-10-04-KinoundRealität.txt,KinoundRealität.txt,2018-10-04,2018,10,04
2018-10-06-DieWocheinBayernEslohnt.txt,DieWocheinBayernEslohnt.txt,2018-10-06,2018,10,06
2018-10-06-LehrbeispielfürdenRechtssta.txt,LehrbeispielfürdenRechtssta.txt,2018-10-06,2018,10,06
2018-10-08-HAMBACHERFORSTVonexistenzi.txt,HAMBACHERFORSTVonexistenzi.txt,2018-10-08,2018,10,08
2018-10-09-WeißwurstundWackersdorf.txt,WeißwurstundWackersdorf.txt,2018-10-09,2018,10,09
2018-10-09-ÖkonomiedesKlimawandelsDie.txt,ÖkonomiedesKlimawandelsDie.txt,2018-10-09,2018,10,09
2018-10-11-Taufkirchen.txt,Taufkirchen.txt,2018-10-11,2018,10,11
2018-10-25-Norden.txt,Norden.txt,2018-10-25,2018,10,25
2018-11-03-DasErbevonWackersdorfDie.txt,DasErbevonWackersdorfDie.txt,2018-11-03,2018,11,03
2018-11-07-EinVersuchbleibtnochWoei.txt,EinVersuchbleibtnochWoei.txt,2018-11-07,2018,11,07
2018-12-08-HeimatstattAusgrenzungHu.txt,HeimatstattAusgrenzungHu.txt,2018-12-08,2018,12,08
2018-12-10-GrenzschutzvorderStaatsoper.txt,GrenzschutzvorderStaatsoper.txt,2018-12-10,2018,12,10
2018-12-27-PolitikaufderStraßeZehnta.txt,PolitikaufderStraßeZehnta.txt,2018-12-27,2018,12,27
2019-02-02-DieZäsur30JahrenachdemK.txt,DieZäsur30JahrenachdemK.txt,2019-02-02,2019,02,02
2019-02-02-KrachmachenSeitmehrals40.txt,KrachmachenSeitmehrals40.txt,2019-02-02,2019,02,02
2019-03-05-Vorschau.txt,Vorschau.txt,2019-03-05,2019,03,05
2019-03-20-Süden.txt,Süden.txt,2019-03-20,2019,03,20
2019-03-28-FREITAGSSCHÜLERPROTESTEHalt.txt,FREITAGSSCHÜLERPROTESTEHalt.txt,2019-03-28,2019,03,28
2019-04-13-DieZukunftrolltRezeptegeg.txt,DieZukunftrolltRezeptegeg.txt,2019-04-13,2019,04,13
2019-05-19-UmweltschutzMeinegrößteSü.txt,UmweltschutzMeinegrößteSü.txt,2019-05-19,2019,05,19
2019-05-20-DieZeitistreiffüreinUmde.txt,DieZeitistreiffüreinUmde.txt,2019-05-20,2019,05,20
2019-05-29-Sammamianomia.txt,Sammamianomia.txt,2019-05-29,2019,05,29
2019-07-03-FilmabendeunterfreiemHimmel.txt,FilmabendeunterfreiemHimmel.txt,2019-07-03,2019,07,03
2019-08-03-AnstreicherDrahtspinnerund.txt,AnstreicherDrahtspinnerund.txt,2019-08-03,2019,08,03
2019-08-23-RocknRollergehennichtin.txt,RocknRollergehennichtin.txt,2019-08-23,2019,08,23
2019-08-29-GrünerwirdsnichtMarkusSö.txt,GrünerwirdsnichtMarkusSö.txt,2019-08-29,2019,08,29
2019-08-29-RocknRollergehennicht.txt,RocknRollergehennicht.txt,2019-08-29,2019,08,29
2019-10-26-DerÜberfliegerSeit60Jahre.txt,DerÜberfliegerSeit60Jahre.txt,2019-10-26,2019,10,26
2019-11-02-ImmernochderpikendeReißnag.txt,ImmernochderpikendeReißnag.txt,2019-11-02,2019,11,02
2019-11-04-UrknallundKaffeeklatschDie.txt,UrknallundKaffeeklatschDie.txt,2019-11-04,2019,11,04
2019-11-09-DerFörsterBUNDChefWeiger.txt,DerFörsterBUNDChefWeiger.txt,2019-11-09,2019,11,09
2019-11-18-SÜDOSTENWackersdorfFilm.txt,SÜDOSTENWackersdorfFilm.txt,2019-11-18,2019,11,18
2019-12-14-DieCSUgibtdenWiderstandau.txt,DieCSUgibtdenWiderstandau.txt,2019-12-14,2019,12,14
2019-12-17-TrauerumRolandZintl.txt,TrauerumRolandZintl.txt,2019-12-17,2019,12,17
